model,category,light,filename,question,ground_truth,prediction,is_correct
paligemma,Object Description,night,Sequence_Night_12_frame_10050.jpg,"What class is the object at bounding box [591.7575073242188, 349.0421142578125, 678.9586791992188, 450.6587524414063]?",bus,what class is the object at bounding box [5917575073242188 3490421142578125 6789586791992188 4506587524414063]? car,False
paligemma,Object Description,night,Sequence_Night_12_frame_12090.jpg,What is the color of the car in the image?,rosybrown,what is the color of the car in the image? grey,False
paligemma,Object Description,night,Sequence_Night_17_frame_4530.jpg,What is the color of the car in the image?,dimgray,what is the color of the car in the image? white,False
paligemma,Object Description,night,Sequence_Night_17_frame_2100.jpg,What is the color of the person in the image?,rosybrown,what is the color of the person in the image? white,False
paligemma,Object Description,night,Sequence_Night_17_frame_150.jpg,What is the color of the car in the image?,gray,what is the color of the car in the image? the car in the image is black,False
paligemma,Object Description,night,Sequence_Night_13_frame_1110.jpg,"What class is the object at bounding box [568.1929931640625, 391.16818237304693, 619.2469482421875, 429.6998596191406]?",truck,what class is the object at bounding box [5681929931640625 39116818237304693 6192469482421875 4296998596191406]? car,False
paligemma,Object Description,night,Sequence_Night_8_frame_3120.jpg,What is the color of the traffic light in the image?,peru,what is the color of the traffic light in the image? yellow,False
paligemma,Object Description,night,Sequence_Night_17_frame_3900.jpg,"What class is the object at bounding box [212.3360366821289, 392.08253479003906, 275.38545989990234, 547.8317718505859]?",person,what class is the object at bounding box [2123360366821289 39208253479003906 27538545989990234 5478317718505859]? street,False
paligemma,Object Description,night,Sequence_Night_8_frame_2160.jpg,"What class is the object at bounding box [906.7364501953125, 377.7157897949219, 957.0295410156251, 467.4112243652344]?",rider,what class is the object at bounding box [9067364501953125 3777157897949219 9570295410156251 4674112243652344]? car,False
paligemma,Object Description,night,Sequence_Night_8_frame_6840.jpg,What is the color of the motorcycle in the image?,darkolivegreen,what is the color of the motorcycle in the image? the motorcycle in the image is blue,False
paligemma,Object Description,night,Sequence_Night_17_frame_5010.jpg,What is the color of the motorcycle in the image?,dimgray,what is the color of the motorcycle in the image? black,False
paligemma,Object Description,night,Sequence_Night_17_frame_3660.jpg,What is the color of the person in the image?,lightgray,what is the color of the person in the image? white,False
paligemma,Object Description,night,Sequence_Night_16_frame_4950.jpg,"What class is the object at bounding box [1148.076923076923, 387.3076923076923, 1178.076923076923, 425.7692307692308]?",motorcycle,what class is the object at bounding box [1148076923076923 3873076923076923 1178076923076923 4257692307692308]? unanswerable,False
paligemma,Object Description,night,Sequence_Night_17_frame_5040.jpg,What is the color of the person in the image?,darkslategray,what is the color of the person in the image? white,False
paligemma,Object Description,night,Sequence_Night_8_frame_4530.jpg,"What class is the object at bounding box [193.18011474609375, 373.8878784179687, 404.19580078124994, 516.8607788085938]?",car,what class is the object at bounding box [19318011474609375 3738878784179687 40419580078124994 5168607788085938]? unanswerable,False
paligemma,Object Description,night,Sequence_Night_17_frame_4050.jpg,"What class is the object at bounding box [875.7692307692307, 373.46153846153845, 973.4615384615383, 445.0]?",truck,what class is the object at bounding box [8757692307692307 37346153846153845 9734615384615383 4450]? vehicle,False
paligemma,Object Description,night,Sequence_Night_8_frame_5130.jpg,"What class is the object at bounding box [354.675308227539, 372.52838134765625, 515.7674407958984, 449.49145507812506]?",car,what class is the object at bounding box [354675308227539 37252838134765625 5157674407958984 44949145507812506]? unanswerable,False
paligemma,Object Description,night,Sequence_Night_17_frame_4380.jpg,What is the color of the motorcycle in the image?,dimgray,what is the color of the motorcycle in the image? red,False
paligemma,Object Description,night,Sequence_Night_17_frame_3450.jpg,"What class is the object at bounding box [963.384521484375, 366.3345794677734, 1278.21923828125, 596.3420562744141]?",car,what class is the object at bounding box [963384521484375 3663345794677734 127821923828125 5963420562744141]? vehicle,False
paligemma,Object Description,night,Sequence_Night_13_frame_30.jpg,"What class is the object at bounding box [425.0, 416.53846153846155, 444.2307692307692, 437.3076923076923]?",motorcycle,what class is the object at bounding box [4250 41653846153846155 4442307692307692 4373076923076923]? truck,False
paligemma,Object Description,night,Sequence_Night_16_frame_2580.jpg,What is the color of the headlight in the image?,snow,what is the color of the headlight in the image? white,False
paligemma,Object Description,night,Sequence_Night_17_frame_4710.jpg,"What class is the object at bounding box [812.6923076923076, 441.1538461538462, 894.9999999999999, 484.2307692307693]?",motorcycle,what class is the object at bounding box [8126923076923076 4411538461538462 8949999999999999 4842307692307693]? car,False
paligemma,Object Description,night,Sequence_Night_12_frame_11910.jpg,What is the color of the car in the image?,dimgray,what is the color of the car in the image? the car in the image is white,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_11310.jpg,What time of day is it?,night,what time of day is it? afternoon,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_4830.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_8940.jpg,What time of day is it?,day,what time of day is it? morning,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_6120.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_180.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_7650.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_9_frame_3330.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_13980.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_10800.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_17_frame_660.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_12330.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_14_frame_1680.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_12000.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_9_frame_5490.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_4740.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_3270.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_9_frame_1200.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_2520.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_10350.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_11_frame_3180.jpg,What time of day is it?,day,what time of day is it? evening,True
paligemma,Surrounding Description,day,Sequence_Day_14_frame_4920.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_11_frame_2970.jpg,What time of day is it?,day,what time of day is it? evening,True
paligemma,Surrounding Description,day,Sequence_Day_9_frame_3360.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_17_frame_3900.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_15_frame_300.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_8_frame_1320.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_14040.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_10050.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_17_frame_4230.jpg,What time of day is it?,day,what time of day is it? morning,True
paligemma,Surrounding Description,day,Sequence_Day_14_frame_120.jpg,What time of day is it?,day,what time of day is it? evening,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_8250.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_8_frame_1470.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_3510.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_9_frame_2730.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_13380.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_2910.jpg,What time of day is it?,dusk/dawn,what time of day is it? afternoon,False
paligemma,Surrounding Description,day,Sequence_Day_14_frame_180.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_12570.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_17_frame_30.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_11_frame_60.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_6960.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_7440.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_2160.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_15_frame_4770.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_2850.jpg,What time of day is it?,day,what time of day is it? evening,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_9600.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_2580.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_8_frame_1650.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_17_frame_2100.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_17_frame_2760.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_17_frame_2610.jpg,What time of day is it?,day,what time of day is it? morning,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_4770.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_2670.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_17_frame_3570.jpg,What time of day is it?,day,what time of day is it? morning,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_10470.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_11_frame_570.jpg,What time of day is it?,day,what time of day is it? evening,True
paligemma,Surrounding Description,day,Sequence_Day_15_frame_1230.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_3270.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_6960.jpg,What time of day is it?,day,what time of day is it? evening,True
paligemma,Surrounding Description,day,Sequence_Day_15_frame_2670.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_7110.jpg,What is the traffic density?,Low,what is the traffic density? 2,False
paligemma,Surrounding Description,day,Sequence_Day_14_frame_2910.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_2850.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_17_frame_4260.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_330.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_14340.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_4320.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_2280.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,day,Sequence_Day_17_frame_2850.jpg,What time of day is it?,day,what time of day is it? morning,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_3720.jpg,What time of day is it?,dusk/dawn,what time of day is it? afternoon,False
paligemma,Surrounding Description,day,Sequence_Day_9_frame_2010.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_3180.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_6720.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_13020.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_8280.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,day,Sequence_Day_14_frame_3510.jpg,What time of day is it?,day,what time of day is it? morning,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_120.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_9_frame_4980.jpg,What time of day is it?,day,what time of day is it? morning,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_8100.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_9120.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_8310.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_14700.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_8_frame_720.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_9_frame_660.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_180.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_600.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_11_frame_270.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_12420.jpg,What is the traffic density?,Low,what is the traffic density? 1,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_8370.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,day,Sequence_Day_17_frame_3120.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_7200.jpg,What is the traffic density?,Low,what is the traffic density? 2 cars,False
paligemma,Surrounding Description,day,Sequence_Day_14_frame_5220.jpg,What time of day is it?,day,what time of day is it? evening,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_7020.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_9_frame_2100.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_7080.jpg,What is the traffic density?,Low,what is the traffic density? 2 cars,False
paligemma,Surrounding Description,day,Sequence_Day_13_frame_2340.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_13_frame_5610.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_12900.jpg,What time of day is it?,day,what time of day is it? afternoon,True
paligemma,Surrounding Description,day,Sequence_Day_18_frame_11040.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,day,Sequence_Day_18_frame_7380.jpg,What is the traffic density?,Low,what is the traffic density? 2,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1080.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4920.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4290.jpg,What time of day is it?,day,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_12_frame_9780.jpg,What is the traffic density?,Moderate,what is the traffic density? heavy,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_6930.jpg,What is the traffic density?,High,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_3300.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_8310.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_3990.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_840.jpg,What time of day is it?,day,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_16_frame_3810.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_11790.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_3450.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_540.jpg,What is the traffic density?,Moderate,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_1320.jpg,What is the traffic density?,Moderate,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4920.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_5100.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_4740.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_8_frame_4140.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_5700.jpg,What time of day is it?,day,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_8_frame_2340.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_11880.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_6990.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_8_frame_3330.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_10020.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_5130.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_3720.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1050.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_2670.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_2280.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1050.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_0.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4440.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_5400.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_4200.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1740.jpg,What time of day is it?,day,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_8_frame_6480.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_5070.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_9810.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_13_frame_1380.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_1950.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_13_frame_1380.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_16_frame_810.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_5220.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_5130.jpg,What is the traffic density?,Moderate,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_1170.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1860.jpg,What is the traffic density?,Low,what is the traffic density? 1 car,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_8670.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_6330.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_2880.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_30.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_3270.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_9810.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_2340.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_8_frame_5310.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_6870.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_4980.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_1290.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_1350.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_1860.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_12_frame_2340.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1920.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_2460.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_6570.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_1560.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4770.jpg,What time of day is it?,day,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_17_frame_2040.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4410.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_150.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4290.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_10800.jpg,What is the traffic density?,Moderate,what is the traffic density? heavy,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_8580.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1200.jpg,What time of day is it?,day,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4080.jpg,What is the traffic density?,High,what is the traffic density? heavy,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_3180.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_5010.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_1170.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_3750.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_10050.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_12_frame_12090.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4530.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_2100.jpg,What time of day is it?,day,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_17_frame_150.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_13_frame_1110.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_3120.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_3900.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_2160.jpg,What is the traffic density?,Low,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_6840.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_17_frame_5010.jpg,What time of day is it?,night,what time of day is it? night,True
paligemma,Surrounding Description,night,Sequence_Night_17_frame_3660.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_16_frame_4950.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_5040.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_4530.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4050.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_8_frame_5130.jpg,What is the traffic density?,Low,what is the traffic density? 0,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_4380.jpg,What time of day is it?,dusk/dawn,what time of day is it? night,False
paligemma,Surrounding Description,night,Sequence_Night_17_frame_3450.jpg,What is the traffic density?,High,what is the traffic density? light,False
paligemma,Surrounding Description,night,Sequence_Night_13_frame_30.jpg,What is the traffic density?,Moderate,what is the traffic density? light,False
